CustomerID,Total_Revenue,Average_Order_Value,Total_Orders,Total_Products,Total_Items,Active_days
16792,110.38,9.198333333333332,2,11,44,0
16793,243.84,15.24,1,16,146,0
16794,1196.5,4.303956834532374,10,144,923,179
16795,414.88,6.286060606060606,1,64,239,0
16796,305.62,16.97888888888889,1,18,186,0
16800,1162.65,7.452884615384616,1,148,524,0
16801,1594.23,21.2564,4,72,493,110
16803,332.3,13.845833333333333,1,24,245,0
16804,536.99,8.949833333333334,3,59,246,247
16805,460.59000000000003,4.699897959183674,2,94,539,186
16806,762.16,8.195268817204301,4,68,356,135
16807,1121.59,16.740149253731342,3,58,778,128
16808,288.42,12.540000000000001,2,21,196,175
16809,914.69,6.138859060402685,5,81,652,239
16810,309.54,20.636000000000003,1,15,114,0
16811,547.07,19.538214285714286,2,26,477,12
16812,479.35,31.956666666666667,1,15,81,0
16813,1652.18,3.878356807511737,10,250,1501,196
16814,6416.7,20.115047021943575,21,122,2697,355
16816,417.06,14.895,4,28,274,254
16817,1604.75,18.65988372093023,9,73,822,365
16818,3349.57,17.81686170212766,11,172,2164,194
16820,497.61,19.138846153846153,1,26,307,0
16823,358.38,9.431052631578947,1,34,136,0
16824,460.64,17.716923076923077,2,23,236,148
16825,775.18,27.685,2,27,566,147
16826,341.7,15.531818181818181,1,22,158,0
16828,128.5,16.0625,2,8,59,19
16829,197.22,17.92909090909091,1,11,99,0
16830,325.91,14.170000000000002,1,23,264,0
16832,199.15,16.595833333333335,3,11,33,33
16833,1106.53,23.5431914893617,4,46,440,333
16834,413.46,17.2275,1,24,358,0
16835,180.85,18.085,2,10,61,244
16836,251.87,22.89727272727273,2,11,165,76
16837,3170.98,19.218060606060607,11,123,1563,214
16838,588.85,23.554000000000002,2,24,185,90
16839,16594.35,62.38477443609022,34,118,8975,360
16841,1869.82,16.119137931034484,6,101,2250,250
16842,1264.19,20.066507936507936,3,47,693,201
16843,10196.57,26.97505291005291,16,229,10159,284
16846,214.32,19.483636363636364,1,11,135,0
16847,193.44,16.12,1,12,78,0
16848,281.42,20.101428571428574,1,14,182,0
16849,124.57,15.57125,1,8,33,0
16850,332.41,17.495263157894737,1,19,249,0
16851,342.45,17.1225,3,17,271,47
16852,144.91,16.10111111111111,2,9,56,165
16855,328.4,17.28421052631579,2,19,164,19
16856,35.400000000000006,17.700000000000003,1,2,12,0
16858,375.69000000000005,37.569,1,9,91,0
16859,747.81,14.380961538461538,2,50,827,116
16861,173.76,28.959999999999997,2,6,140,98
16863,502.8,19.338461538461537,2,25,409,335
16866,207.74,18.885454545454547,3,10,60,20
16869,817.12,6.434015748031496,4,113,583,152
16871,2812.34,20.528029197080293,6,131,1253,248
16872,680.02,97.14571428571428,3,5,600,107
16873,7123.62,25.53268817204301,6,180,3840,359
16875,2095.53,18.710089285714286,5,94,1069,272
16877,846.62,5.427051282051282,6,111,458,195
16878,13.3,4.433333333333334,1,3,12,0
16880,1491.43,8.571436781609195,7,120,746,158
16881,432.0,432.0,1,1,600,0
16882,705.12,18.080000000000002,3,39,424,250
16883,272.48,7.364324324324325,2,33,103,184
16884,429.84,16.53230769230769,2,26,320,0
16885,450.41,4.691770833333334,3,82,178,341
16887,192.32999999999998,5.342499999999999,1,35,156,0
16889,1578.67,11.693851851851852,3,112,925,142
16891,742.43,3.991559139784946,5,166,265,369
16892,518.19,5.3421649484536085,5,88,236,182
16893,145.93,3.242888888888889,1,44,62,0
16895,202.27,3.26241935483871,1,57,91,0
16897,289.78,7.831891891891891,2,37,73,14
16898,501.03,3.191273885350318,3,150,412,342
16899,1271.06,10.333821138211382,6,81,520,352
16900,887.11,11.229240506329115,3,78,833,46
16902,1706.88,38.79272727272728,1,43,629,0
16903,363.2,6.485714285714286,1,50,247,0
16904,3653.75,5.4943609022556394,16,387,1984,362
16905,3037.6,15.2643216080402,7,118,1381,366
16906,559.59,6.506860465116279,4,74,263,166
16907,928.76,6.634,5,89,286,336
16909,379.14,21.063333333333333,1,18,436,0
16910,1508.96,2.7687339449541284,8,318,884,86
16912,2555.58,25.555799999999998,11,88,1025,294
16913,113.44,14.18,1,8,82,0
16914,183.76,6.125333333333333,1,25,112,0
16915,621.6800000000001,10.906666666666668,6,46,132,274
16916,562.41,4.135367647058823,2,129,431,348
16917,391.52,43.50222222222222,1,9,232,0
16918,1068.82,8.35015625,6,97,721,267
16919,2592.25,7.951687116564417,11,141,1403,212
16921,154.18,2.8032727272727276,1,50,154,0
16923,7069.08,11.292460063897764,19,316,3344,350
16924,829.89,10.245555555555555,3,69,467,62
16926,230.25,16.446428571428573,1,14,35,0
16927,543.05,90.50833333333333,3,5,993,245
16928,2814.7,13.797549019607843,17,68,2092,292
16929,1295.39,16.823246753246753,7,51,929,151
16930,378.89,7.148867924528302,3,47,339,42
16931,4554.87,5.140936794582393,21,451,3134,364
16932,150.23000000000002,3.129791666666667,1,44,82,0
16933,563.23,12.800681818181818,2,42,288,237
16934,931.03,15.262786885245902,2,59,397,0
16936,261.9,4.676785714285714,1,56,171,0
16938,2711.6800000000003,11.539063829787235,4,215,2533,300
16940,3049.88,9.99960655737705,3,227,2169,237
16942,1904.99,6.877220216606498,9,161,805,215
16943,816.73,24.74939393939394,3,23,145,106
16945,4345.5,17.451807228915662,19,139,2725,336
16947,406.48,19.356190476190477,1,21,312,0
16948,435.02,22.89578947368421,3,15,1614,187
16949,1286.27,21.437833333333334,6,57,791,312
16950,1178.56,28.06095238095238,3,39,644,310
16951,1277.75,14.857558139534884,3,73,1318,169
16952,167.61,10.475625,2,16,92,0
16953,20.8,20.8,1,1,10,0
16954,2085.08,38.61259259259259,9,40,1054,358
16955,518.67,20.746799999999997,4,18,266,188
16956,308.74,19.29625,1,16,114,0
16957,416.64,26.04,2,15,172,42
16959,117.35000000000001,16.764285714285716,1,7,49,0
16960,507.05,5.02029702970297,3,93,304,213
16961,234.17000000000002,16.726428571428574,1,14,125,0
16963,110.55000000000001,15.792857142857144,1,7,35,0
16965,201.19,7.738076923076923,1,26,291,0
16966,2154.97,76.96321428571427,7,8,1981,231
16967,319.02,15.19142857142857,1,21,333,0
16968,439.43,14.175161290322581,2,31,326,103
16969,650.41,15.48595238095238,3,42,816,152
16971,357.21,8.712439024390243,1,40,72,0
16976,251.51999999999998,125.75999999999999,1,2,88,0
16978,344.33,8.828974358974358,1,39,166,0
16979,1852.0,20.808988764044944,6,64,865,294
16980,1028.46,12.697037037037038,2,71,739,36
16982,384.06,17.457272727272727,1,22,182,0
16983,1905.87,13.327762237762236,7,113,1335,356
16984,4459.52,11.148800000000001,2,354,2380,41
16985,5464.12,45.53433333333333,10,63,1832,341
16986,1873.2,624.4,2,3,1040,0
16987,1616.8,12.63125,7,75,401,202
16988,126.12,18.017142857142858,1,7,43,0
16989,1133.25,94.4375,6,8,1233,143
16990,179.0,179.0,1,1,100,0
16992,1614.31,17.358172043010754,5,84,860,274
16996,1456.96,39.3772972972973,6,13,544,323
16997,702.0,58.5,3,8,360,37
16998,295.0,73.75,4,1,76,154
16999,484.82,21.07913043478261,2,21,294,50
17001,3989.57,23.606923076923078,11,77,2164,358
17002,1493.73,30.484285714285715,3,42,679,205
17004,1312.1399999999999,30.51488372093023,2,38,771,46
17006,781.78,17.76772727272727,4,37,272,70
17007,889.9300000000001,17.114038461538463,6,50,597,306
17010,195.36,17.76,1,11,118,0
17011,270.9,18.06,1,15,186,0
17014,583.4300000000001,8.103194444444446,3,63,243,58
17015,1838.61,8.59163551401869,3,183,1978,156
17017,8694.26,34.50103174603175,20,92,6673,369
17018,920.1,57.50625,2,15,176,285
17019,1258.08,5.517894736842105,4,172,820,357
17022,71.0,10.142857142857142,1,7,108,0
17024,95.85,31.95,3,2,69,112
17025,357.77,39.75222222222222,3,8,235,312
17026,154.83,38.7075,2,4,97,184
17027,877.5600000000001,5.92945945945946,6,110,416,238
17029,716.0,358.0,2,1,400,126
17030,146.87,13.351818181818182,1,11,146,0
17031,380.35,17.288636363636364,2,19,235,143
17033,1030.14,36.79071428571429,3,25,750,273
17034,745.52,24.850666666666665,3,28,410,271
17035,433.53000000000003,15.483214285714286,2,27,229,65
17037,1267.32,16.8976,1,75,656,0
17038,112.4,5.109090909090909,1,22,28,0
17040,449.73,29.982000000000003,1,15,181,0
17041,1071.49,15.528840579710145,3,59,927,333
17042,1036.58,10.686391752577318,5,74,990,244
17043,1735.18,17.01156862745098,4,100,998,234
17044,948.48,158.08,1,6,504,0
17045,339.44,15.42909090909091,3,20,106,134
17046,642.02,29.182727272727274,1,22,510,0
17047,1100.9,16.93692307692308,3,59,533,119
17048,925.35,21.519767441860466,3,41,485,213
17049,5655.03,17.839211356466876,9,202,2673,273
17050,3185.64,10.342987012987013,6,169,1595,203
17051,240.89000000000001,5.735476190476191,1,40,179,0
17052,399.09,4.808313253012048,1,72,251,0
17053,498.48,38.34461538461539,1,13,122,0
17054,1356.33,16.34132530120482,5,65,804,216
17058,1179.89,19.030483870967743,3,51,592,158
17059,3080.39,5.9929766536964975,5,297,1850,339
17060,234.24,46.848,1,5,216,0
17061,5232.2300000000005,52.850808080808086,11,57,1526,158
17062,533.33,7.7294202898550735,4,52,418,55
17063,1461.14,18.732564102564105,7,67,770,268
17064,855.45,14.02377049180328,3,53,316,268
17068,4552.14,15.378851351351353,21,118,2164,355
17069,2709.7000000000003,18.948951048951052,9,113,1506,345
17070,304.24,4.9070967741935485,1,62,131,0
17071,2429.03,17.350214285714287,9,103,1197,281
17073,1446.09,8.310862068965516,4,142,759,91
17075,834.12,10.832727272727272,4,65,292,299
17076,841.0799999999999,33.6432,3,18,295,328
17078,378.2,13.507142857142856,2,28,788,0
17079,118.80000000000001,59.400000000000006,1,2,24,0
17080,287.62,35.9525,2,8,166,247
17081,288.91,4.585873015873016,2,55,77,20
17082,2003.85,24.738888888888887,2,76,1049,285
17083,1405.78,27.034230769230767,3,28,772,194
17084,2747.9900000000002,18.44288590604027,2,146,1702,0
17085,1562.4,8.4,5,115,785,239
17086,2050.08,21.355,6,76,1859,56
17088,1991.01,17.313130434782607,4,98,868,225
17090,1974.65,32.37131147540984,7,45,903,349
17091,3827.76,19.629538461538463,9,120,1746,365
17092,1774.03,14.306693548387097,4,99,1130,227
17094,302.0,21.571428571428573,1,14,152,0
17095,1324.16,17.894054054054056,3,69,618,312
17096,1022.13,21.294375,4,46,339,246
17097,954.42,4.523317535545024,8,153,459,363
17100,971.74,14.949846153846154,2,65,800,0
17101,1621.73,38.61261904761905,4,29,815,167
17102,25.5,25.5,1,1,2,0
17105,665.78,7.397555555555555,2,80,693,147
17107,10797.48,25.955480769230768,6,272,4826,244
17109,881.29,7.597327586206896,6,107,588,203
17110,163.29999999999998,13.608333333333333,1,12,50,0
17111,231.61,7.986551724137931,1,29,282,0
17114,801.12,6.5131707317073175,8,86,215,329
17115,837.5,21.474358974358974,3,33,372,224
17117,116.19999999999999,12.91111111111111,1,9,68,0
17118,157.02,15.702000000000002,1,10,154,0
17119,606.91,17.340285714285713,2,35,334,56
17120,307.46,17.08111111111111,1,18,120,0
17122,138.32,19.759999999999998,1,7,80,0
17123,345.3,38.36666666666667,1,9,246,0
17124,294.24,9.491612903225807,1,31,129,0
17125,230.5,6.585714285714285,1,34,281,0
17126,989.45,3.989717741935484,5,187,780,210
17128,157.09,11.220714285714285,1,14,76,0
17131,2463.17,18.38186567164179,5,78,983,70
17133,4892.240000000001,181.1940740740741,7,13,2730,250
17134,413.2,17.965217391304346,2,21,98,157
17135,1139.73,21.917884615384615,7,35,1224,355
17138,380.5,15.854166666666666,1,24,126,0
17139,10650.77,22.328658280922433,12,313,5176,273
17140,454.12,25.22888888888889,1,16,296,0
17142,579.0,38.6,1,15,81,0
17144,984.57,20.511875,2,42,483,83
17146,749.78,21.422285714285714,3,33,212,253
17147,1714.59,21.167777777777776,4,68,882,289
17148,124.88,13.875555555555556,1,9,82,0
17152,1689.5,120.67857142857143,3,9,517,68
17153,213.78,15.27,1,14,104,0
17154,329.34,14.319130434782608,1,23,490,0
17155,251.7,12.584999999999999,2,19,242,160
17157,319.0,24.53846153846154,2,11,172,168
17158,1266.97,18.91,3,53,778,328
17159,1538.88,15.236435643564358,3,97,1111,150
17160,3518.03,15.362576419213974,6,113,2856,210
17162,1715.46,16.494807692307692,10,82,1001,276
17163,293.1,58.620000000000005,2,3,66,56
17164,2467.35,17.134375,7,92,1501,240
17165,158.68,15.868,1,10,100,0
17166,206.34,17.195,2,11,78,165
17169,835.78,15.477407407407407,2,51,526,125
17171,224.91,14.056875,1,16,185,0
17172,317.76,21.184,1,15,480,0
17173,3766.6,43.79767441860465,8,36,1122,125
17174,59.9,14.975,1,4,41,0
17175,1443.69,22.915714285714287,4,42,866,252
17176,306.13,20.408666666666665,1,15,170,0
17179,711.79,8.897375,3,61,290,183
17180,783.97,6.2717600000000004,4,91,670,259
17181,239.92000000000002,10.431304347826087,2,23,241,316
17183,3347.31,45.85356164383562,6,42,1296,97
17186,144.0,72.0,2,1,200,13
17187,203.95,20.395,1,10,144,0
17188,2474.23,29.455119047619046,7,71,1328,351
17189,383.75,6.395833333333333,2,52,226,253
17190,444.74,23.40736842105263,2,19,161,148
17191,2093.68,8.871525423728812,7,164,1166,340
17193,1699.3,53.103125,7,18,1254,141
17194,262.62,9.055862068965517,2,26,119,86
17197,1013.01,34.93137931034483,1,29,191,0
17198,692.22,7.210625,3,89,357,347
17201,289.78000000000003,7.625789473684211,1,38,231,0
17203,3560.08,24.054594594594594,6,116,2846,24
17204,1564.56,27.448421052631577,4,44,646,88
17205,384.08,29.544615384615383,1,13,884,0
17206,204.24,29.177142857142858,1,7,76,0
17211,2317.2200000000003,10.982085308056874,8,153,1323,342
17212,226.85,56.7125,1,4,147,0
17213,2781.23,17.71484076433121,7,86,1176,326
17214,1059.1200000000001,10.486336633663367,6,79,272,298
17217,113.5,12.61111111111111,1,9,24,0
17218,1951.97,7.202841328413284,10,146,955,363
17219,114.23,4.5692,1,24,89,0
17220,3187.55,6.8255888650963605,14,307,1897,339
17221,334.48,5.39483870967742,2,59,287,28
17222,328.65,12.17222222222222,1,27,122,0
17223,416.89,8.685208333333334,2,43,110,58
17226,393.49,18.73761904761905,1,21,406,0
17227,939.32,19.985531914893617,6,28,741,349
17228,1906.09,9.16389423076923,8,145,1532,356
17229,318.76,6.782127659574468,2,39,185,46
17230,3638.41,52.73057971014492,8,51,1651,95
17231,3124.72,5.884595103578154,10,295,1724,349
17232,417.77,11.936285714285713,2,30,202,11
17233,190.88,7.6352,1,25,131,0
17234,149.89,10.706428571428571,1,14,55,0
17235,550.06,18.96758620689655,2,24,224,347
17236,916.13,8.725047619047618,6,88,474,350
17237,314.69,16.562631578947368,2,18,105,11
17238,3719.1,6.701081081081081,17,304,1807,368
17239,382.5,25.5,1,15,150,0
17242,1135.04,28.375999999999998,2,30,611,72
17243,8540.05,22.067312661498708,26,183,3320,368
17244,954.9,30.80322580645161,1,31,616,0
17245,171.45,19.049999999999997,1,9,75,0
17247,280.09000000000003,5.186851851851852,1,53,105,0
17248,318.65,4.618115942028985,1,68,213,0
17250,381.97,6.820892857142858,2,55,167,257
17251,269.83,7.2927027027027025,1,37,108,0
17252,348.90999999999997,4.057093023255813,2,86,192,69
17253,178.26,9.903333333333332,1,18,43,0
17254,271.19,2.443153153153153,2,100,251,10
17255,291.48,3.9389189189189193,2,69,227,258
17256,240.0,15.0,2,12,141,204
17259,581.23,5.010603448275862,2,104,388,220
17262,1253.3600000000001,104.44666666666667,5,9,367,313
17263,63.440000000000005,2.7582608695652175,1,23,36,0
17265,550.01,4.50827868852459,2,106,389,41
17266,296.58,4.062739726027397,3,60,153,145
17267,317.2,8.572972972972973,2,37,158,0
17268,763.64,127.27333333333333,4,3,844,137
17272,2148.63,18.847631578947368,4,71,1778,220
17274,107.82,4.312799999999999,1,24,77,0
17277,1065.3500000000001,15.43985507246377,2,67,430,95
17278,246.04,16.402666666666665,1,15,179,0
17279,187.82999999999998,20.869999999999997,1,8,48,0
17282,1685.46,18.937752808988765,3,79,1866,169
17284,1647.48,5.661443298969072,6,230,1362,276
17286,151.37,3.440227272727273,1,44,117,0
17287,1049.06,8.598852459016394,7,88,556,346
17288,1417.6299999999999,10.12592857142857,7,118,1201,349
17289,931.02,8.952115384615384,3,86,513,148
17290,513.01,5.343854166666667,2,92,397,12
17291,550.8000000000001,550.8000000000001,1,1,72,0
17293,1854.06,14.04590909090909,9,93,1135,352
17295,547.0,8.044117647058824,3,53,293,35
17297,128.18,2.615918367346939,1,49,65,0
17298,498.42,16.614,2,30,387,23
17299,656.61,11.938363636363636,4,50,668,161
17301,163.24,2.7667796610169493,1,59,137,0
17302,1135.63,14.375063291139242,5,68,575,290
17303,250.04,4.717735849056604,1,53,144,0
17306,8631.31,130.77742424242425,19,14,11491,342
17309,82.75,6.895833333333333,1,11,41,0
17311,1384.85,25.179090909090906,2,55,1005,238
17312,644.3,46.021428571428565,3,11,372,20
17313,2328.84,97.03500000000001,1,24,1402,0
17314,2527.92,19.297099236641223,8,120,1896,287
17315,6281.23,13.335944798301485,38,257,3863,355
17317,2600.34,288.9266666666667,3,8,1146,43
17320,1200.6200000000001,16.446849315068494,3,59,634,267
17321,657.16,6.637979797979797,2,94,364,59
17323,906.52,4.648820512820513,7,127,760,277
17324,986.48,20.132244897959183,4,43,843,348
17325,96.8,16.133333333333333,1,6,60,0
17329,523.11,15.851818181818182,2,30,142,300
17330,363.9,60.65,2,5,120,44
17331,175.2,175.2,1,1,16,0
17333,494.25,17.651785714285715,1,28,375,0
17334,307.02,27.91090909090909,2,11,315,6
17337,1981.06,3.802418426103647,4,419,1247,158
17338,6493.54,9.00629680998613,8,389,3059,344
17339,243.36,27.040000000000003,2,9,152,270
17340,12353.29,30.352063882063884,11,235,5967,336
17341,682.29,4.3457961783439485,3,147,443,209
17343,193.64,11.390588235294118,1,17,56,0
17344,157.62,5.0845161290322585,1,31,65,0
17345,519.69,6.26132530120482,4,70,341,181
17346,2622.88,5.430393374741201,15,302,1617,369
17347,228.96,228.96,1,1,216,0
17348,1156.6,5.430046948356807,5,180,1398,283
17349,98.25,12.28125,1,8,102,0
17350,1281.32,18.30457142857143,4,66,770,42
17351,587.15,21.746296296296297,3,22,113,237
17353,1740.0,217.5,2,5,1200,25
17354,1393.06,87.06625,1,15,1006,0
17356,178.22,9.38,1,19,166,0
17357,384.39,8.736136363636364,2,41,152,0
17358,360.81,6.220862068965517,2,55,190,52
17359,127.86,8.524,1,13,161,0
17360,568.24,4.54592,3,113,328,166
17361,488.2,16.834482758620688,3,26,157,242
17362,312.23,8.920857142857143,2,30,191,70
17364,4462.68,10.991822660098522,11,288,2692,330
17365,4767.36,10.252387096774193,8,278,4749,320
17367,167.55,5.077272727272728,1,33,149,0
17368,1878.87,17.559532710280372,8,93,1377,314
17370,446.18,13.520606060606061,4,31,540,96
17371,418.4,4.865116279069767,3,83,151,343
17372,1337.18,5.3274103585657375,8,215,747,321
17373,646.92,11.349473684210526,4,47,408,272
17374,495.77,17.706071428571427,2,24,85,62
17375,400.1,5.798550724637681,3,63,367,162
17376,203.2,8.466666666666667,2,23,86,240
17377,4058.32,10.045346534653465,20,191,2038,349
17379,389.71999999999997,4.996410256410256,1,71,623,0
17381,20275.61,186.01477064220185,29,40,25649,363
17382,65.4,32.7,1,2,25,0
17383,193.39000000000001,3.946734693877551,1,49,148,0
17384,336.4,22.426666666666666,2,12,88,199
17385,256.11,5.691333333333334,1,42,197,0
17386,2686.42,95.94357142857143,6,23,1902,157
17387,746.81,9.826447368421052,2,71,522,13
17388,1259.56,83.97066666666666,4,13,1068,209
17389,31833.68,149.45389671361502,34,45,7612,330
17391,508.8,169.6,2,2,480,0
17392,417.27,7.45125,2,53,277,51
17394,203.86999999999998,50.967499999999994,1,4,241,0
17396,7330.8,271.5111111111111,8,24,2005,332
17397,681.41,7.65629213483146,2,88,250,0
17398,653.38,17.19421052631579,3,30,310,140
17400,2097.84,10.18368932038835,5,175,1088,226
17402,2633.85,44.641525423728815,13,33,701,364
17403,263.92,8.2475,1,32,111,0
17404,31906.82,161.14555555555555,15,111,32748,356
17405,1031.41,12.578170731707319,3,77,726,149
17406,2184.42,19.67945945945946,3,99,780,33
17408,32.65,16.325,1,2,3,0
17409,771.85,59.37307692307692,2,13,105,63
17410,1214.72,18.98,5,58,616,199
17411,778.94,18.998536585365855,3,39,306,249
17412,1258.06,19.061515151515152,7,50,738,369
17414,778.0,129.66666666666666,2,5,2100,141
17415,507.84,36.27428571428571,1,14,114,0
17416,6893.42,25.626096654275095,7,187,4302,251
17418,463.46000000000004,15.448666666666668,2,29,289,281
17419,4226.57,20.517330097087378,12,155,1876,355
17420,598.83,19.961000000000002,3,28,265,323
17422,1979.37,16.917692307692306,6,93,2253,279
17423,698.41,26.861923076923077,2,26,459,171
17425,759.17,17.655116279069766,2,42,407,41
17426,5037.26,18.58767527675277,6,181,3094,274
17427,100.8,50.4,1,2,34,0
17428,17256.85,52.61234756097561,28,258,9474,368
17429,524.9200000000001,13.459487179487182,3,36,624,90
17430,265.76,18.982857142857142,2,14,190,332
17431,403.3,9.37906976744186,1,41,292,0
17432,365.76,7.62,2,45,207,19
17433,303.15999999999997,5.6140740740740736,1,53,185,0
17434,2373.82,17.715074626865672,7,100,1693,82
17436,216.3,24.033333333333335,2,7,90,225
17438,388.45000000000005,22.85,1,17,103,0
17440,186.42000000000002,37.284000000000006,3,3,246,90
17442,2248.56,16.656,6,98,1496,253
17443,534.24,534.24,1,1,504,0
17444,2940.04,21.778074074074073,3,131,2119,25
17446,120.89999999999999,13.433333333333332,2,6,198,133
17447,541.53,15.042499999999999,2,33,443,31
17449,2519.21,9.127572463768116,7,178,1121,357
17450,194390.79,578.5440178571429,46,125,69973,359
17451,1721.4,17.214000000000002,7,84,1203,104
17453,486.71999999999997,25.616842105263157,2,19,219,46
17454,517.53,8.484098360655738,4,57,243,167
17455,131.7,16.4625,1,8,66,0
17456,249.86,14.69764705882353,1,17,222,0
17457,1737.7,91.4578947368421,5,14,826,212
17458,316.5,5.861111111111111,1,52,170,0
17459,657.3,5.921621621621621,2,88,537,16
17460,622.4300000000001,21.463103448275863,6,18,236,278
17461,735.82,6.941698113207548,3,104,770,6
17462,675.69,25.025555555555556,2,25,227,223
17463,1875.8600000000001,9.018557692307693,5,165,1086,296
17464,289.96000000000004,32.21777777777778,1,9,220,0
17466,763.28,18.61658536585366,2,41,306,68
17468,137.0,27.4,2,5,116,4
17469,1870.97,21.261022727272728,5,63,787,188
17470,1125.07,14.423974358974359,5,67,1675,323
17472,697.54,4.0088505747126435,3,142,455,108
17475,194.37,13.883571428571429,1,14,178,0
17480,511.82,17.64896551724138,1,29,338,0
17481,1255.59,15.312073170731706,4,69,1061,90
17483,414.04,19.716190476190476,3,18,191,117
17486,396.87,16.53625,1,24,191,0
17489,376.64,12.987586206896552,2,28,428,153
17490,2092.32,27.530526315789476,7,63,1134,175
17491,3558.87,32.65018348623853,10,76,2013,366
17492,374.57,31.214166666666667,1,12,155,0
17495,497.56,18.42814814814815,2,21,229,31
17496,271.05,27.105,1,10,79,0
17498,272.21999999999997,16.012941176470587,1,17,394,0
17499,622.88,15.572,1,40,711,0
17500,1138.0,227.6,3,3,17,12
17501,288.6,16.033333333333335,2,18,160,0
17502,689.1,24.610714285714288,4,25,376,19
17503,558.96,14.709473684210527,2,36,486,35
17504,2997.03,23.598661417322838,9,112,1664,116
17505,1145.84,22.035384615384615,2,48,556,44
17506,302.2,21.585714285714285,1,14,139,0
17507,605.58,6.881590909090909,2,79,359,47
17508,387.31,17.605,1,22,289,0
17509,6083.64,16.713296703296706,8,75,3512,5
17510,308.48,15.424000000000001,1,20,214,0
17511,91062.38,94.5611422637591,31,465,64549,370
17512,2924.9900000000002,27.85704761904762,10,61,2753,272
17513,513.2,85.53333333333335,1,6,254,0
17514,208.65,5.2162500000000005,1,40,135,0
17515,639.02,7.345057471264368,4,49,243,286
17516,764.88,5.665777777777778,5,113,414,270
17517,153.94,13.994545454545454,1,11,102,0
17519,1844.02,22.488048780487805,6,60,1236,351
17520,546.81,18.226999999999997,1,30,365,0
17521,723.2099999999999,16.07133333333333,3,38,519,169
17522,1070.71,14.667260273972603,5,59,1034,216
17523,652.74,19.78,4,25,872,7
17524,145.0,24.166666666666668,1,6,90,0
17525,422.7,46.96666666666667,1,9,82,0
17526,1195.8999999999999,62.942105263157885,4,17,310,360
17527,939.37,19.98659574468085,4,45,488,164
17528,3628.5,14.34189723320158,8,183,2138,70
17530,2367.12,6.069538461538461,10,308,1514,363
17531,296.7,21.192857142857143,1,14,136,0
17534,223.36,24.817777777777778,1,9,103,0
17535,164.4,12.646153846153847,1,13,136,0
17536,76.5,25.5,1,3,6,0
17537,887.67,11.99554054054054,2,74,699,273
17538,98.42,10.935555555555556,1,9,134,0
17540,578.9,23.156,2,20,194,291
17542,170.75,6.83,1,24,134,0
17545,642.32,4.555460992907801,3,122,337,0
17548,103.3,20.66,1,5,58,0
17549,148.86,24.810000000000002,2,5,210,27
17550,267.16,6.360952380952382,3,42,86,45
17551,290.34,7.444615384615384,1,39,142,0
17552,930.41,18.987959183673468,4,43,719,311
17553,1487.6,743.8,1,2,1048,0
17554,1952.45,22.18693181818182,5,58,1763,146
17555,480.31,4.574380952380952,2,101,348,314
17556,157.9,26.316666666666666,1,6,101,0
17557,541.46,15.92529411764706,3,27,306,66
17560,854.95,32.88269230769231,4,22,635,215
17561,165.12,3.6693333333333333,1,44,144,0
17562,1122.38,17.81555555555556,7,49,817,159
17564,454.01,9.265510204081632,3,38,146,55
17566,869.77,6.125140845070423,2,113,497,17
17567,4331.48,26.251393939393935,8,110,2632,365
17569,344.14,11.866896551724137,1,29,159,0
17571,1425.67,5.260774907749078,4,247,876,248
17572,226.75000000000003,18.895833333333336,4,7,95,302
17573,380.6,15.224,3,24,308,64
17574,185.65,23.20625,1,8,77,0
17576,3564.83,8.86773631840796,19,244,1967,357
17578,143.45999999999998,28.691999999999997,1,5,138,0
17579,448.90000000000003,8.978000000000002,3,46,258,174
17580,215.72,4.793777777777778,3,43,88,105
17581,11025.24,25.114441913439634,25,236,5915,371
17582,175.27,6.043793103448277,1,28,123,0
17584,1242.3,35.494285714285716,2,30,458,120
17585,1116.68,5.368653846153847,4,176,1650,228
17588,1240.2,53.92173913043479,3,20,676,132
17589,2404.17,9.502648221343874,4,173,1631,180
17590,1468.02,7.489897959183673,3,162,822,37
17591,2203.67,14.03611464968153,7,81,1000,293
17593,3923.86,18.50877358490566,5,191,3089,349
17594,993.1800000000001,19.8636,2,42,550,169
17595,386.69,4.715731707317073,2,68,228,24
17596,2806.69,10.591283018867925,7,168,4376,345
17597,2044.3700000000001,37.17036363636364,1,55,1176,0
17600,161.67000000000002,12.436153846153847,1,13,144,0
17601,116.00999999999999,12.889999999999999,1,9,103,0
17602,5054.42,9.173176043557168,6,336,4116,321
17603,394.72,35.88363636363636,1,11,74,0
17604,309.36,4.91047619047619,2,57,169,94
17608,191.99,3.4283928571428572,2,54,229,0
17609,1105.78,4.745836909871245,5,200,719,286
17611,3961.12,6.986102292768959,15,441,2550,353
17612,2048.45,15.173703703703703,6,118,1808,244
17613,4544.55,14.851470588235294,14,211,2490,282
17614,386.32,3.9420408163265304,1,97,235,0
17615,329.6,23.542857142857144,3,13,140,91
17616,571.1999999999999,190.39999999999998,3,1,224,194
17618,930.28,13.884776119402984,3,56,319,356
17619,214.37,2.896891891891892,1,71,124,0
17620,81.44,20.36,1,4,60,0
17621,1379.9,53.073076923076925,3,24,514,333
17623,527.05,15.971212121212119,1,33,265,0
17624,843.48,16.869600000000002,2,49,554,203
17625,2020.4,6.602614379084968,4,223,1180,239
17628,75.75,15.15,1,5,79,0
